Field1,clstr_id,samp_id,meas_no,meas_yr,meas_first,meas_last,tsa,tsa_no,mgmt_unit,sampletype,project_de,bgc_zone,ysm_main,mat_main,species_cl,meas_dt,no_meas,period,tot_period,tfl,no_plots,own_sched,own_sched_,samp_sts,grid_size,grid_size_,grid_size1,grid_base,protect_ps,utm_source,utm_zone,utm_eastin,utm_northi,bcalb_x,bcalb_y,aspect,slope,elev,bec_source,elev_1,plot_typ,area_pm,shp_pm,len_pm,wid_pm,rad_pm,baf_pm,util,baha_L,baha_I,baha_V,baha_D,baha_DF,stemsha_L,stemsha_I,stemsha_V,stemsha_D,stemsha_DF,wsvha_L,wsvha_I,wsvha_V,wsvha_D,wsvha_DF,nmvha_L,nmvha_D,spc_live1,spc_label_,spc_label1,lead_si,lead_htop,bh_stand_a,tot_stand_,tsa_desc,objectid
207,029M-0207-MO1,029M_0207_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,N,Pine,2013-05-20,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,523000.00000000000,5740000,1230000,761000,NA,NA,953,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,0.40178515300,0,0,0.43037322100,0,25.01681030000,0,0,25.01681030000,0,0.93257395300,0,0,1.19991288500,0,0.59861966200,0.76727051800,PL,PL100,,NA,NA,9,19.41466292,Williams Lake TSA,69733
208,029M-0207-MO1,029M_0207_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,N,Pine,2013-05-20,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,523000.00000000000,5740000,1230000,761000,NA,NA,953,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,,,NA,NA,9,19.41466292,Williams Lake TSA,69734
209,029M-0208-MO1,029M_0208_CMI,0,2012,Y,N,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,Y,N,Douglas-Fir,2013-05-13,2,0,6,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,522000.00000000000,5720000,1230000,741000,NA,NA,1198,PROV_BEC_2017,IDFdk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,7.55758481700,0,0,1.16313157000,0,825.55474000000,0,0,100.06724120000,0,27.14039922000,0,0,3.87862075000,0,15.91369966000,1.74355847100,FD,FD84PL16,,11.78500485,8.75,27,37.44443988,Williams Lake TSA,69735
210,029M-0208-MO1,029M_0208_CMI,0,2012,Y,N,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,Y,N,Douglas-Fir,2013-05-13,2,0,6,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,522000.00000000000,5720000,1230000,741000,NA,NA,1198,PROV_BEC_2017,IDFdk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,6.66390806500,0,0,1.16313157000,0,425.28577520000,0,0,100.06724120000,0,25.49113304000,0,0,3.87862075000,0,15.91369966000,1.74355847100,FD,FD86PL14,,11.78500485,8.75,27,37.44443988,Williams Lake TSA,69736
211,029M-0208-MO1,029M_0208_CMI,0,2012,Y,N,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,Y,N,Douglas-Fir,2013-05-13,2,0,6,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,522000.00000000000,5720000,1230000,741000,NA,NA,1198,PROV_BEC_2017,IDFdk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,4.02017001200,0,0,0.49672504500,0,125.08405150000,0,0,25.01681030000,0,18.28388631000,0,0,1.78717573400,0,15.08673636000,1.20883050900,FD,FD100,,11.78500485,8.75,27,37.44443988,Williams Lake TSA,69737
212,029M-0208-MO1,029M_0208_CMI,0,2012,Y,N,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,Y,N,Douglas-Fir,2013-05-13,2,0,6,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,522000.00000000000,5720000,1230000,741000,NA,NA,1198,PROV_BEC_2017,IDFdk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,2.67531264100,0,0,0.00000000000,0,25.01681030000,0,0,0.00000000000,0,13.93338668000,0,0,0.00000000000,0,13.28711993000,0.00000000000,FD,FD100,,11.78500485,8.75,27,37.44443988,Williams Lake TSA,69738
213,029M-0208-MR1,029M_0208_CMI,1,2018,N,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,Y,N,Douglas-Fir,2018-09-09,2,6,6,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,522000.00000000000,5720000,1230000,741000,NA,NA,1128,PROV_BEC_2017,IDFdk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,5.83870513900,0,0,4.22327300600,0,250.16810300000,0,0,525.35301640000,0,26.62287948000,0,0,13.09190124000,0,22.23455302000,3.62220204200,FD,FD100,,11.78500485,10,33,43.44443988,Williams Lake TSA,69739
214,029M-0208-MR1,029M_0208_CMI,1,2018,N,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,Y,N,Douglas-Fir,2018-09-09,2,6,6,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,522000.00000000000,5720000,1230000,741000,NA,NA,1128,PROV_BEC_2017,IDFdk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,5.41988503500,0,0,3.65740609800,0,150.10086180000,0,0,325.21853390000,0,25.80404270000,0,0,11.77384946000,0,22.23455302000,3.62220204200,FD,FD100,,11.78500485,10,33,43.44443988,Williams Lake TSA,69740
215,029M-0208-MR1,029M_0208_CMI,1,2018,N,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,Y,N,Douglas-Fir,2018-09-09,2,6,6,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,522000.00000000000,5720000,1230000,741000,NA,NA,1128,PROV_BEC_2017,IDFdk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,5.41988503500,0,0,1.44850139600,0,150.10086180000,0,0,75.05043091000,0,25.80404270000,0,0,5.23655805800,0,22.23455302000,2.78370824300,FD,FD100,,11.78500485,10,33,43.44443988,Williams Lake TSA,69741
216,029M-0208-MR1,029M_0208_CMI,1,2018,N,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,Y,N,Douglas-Fir,2018-09-09,2,6,6,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,522000.00000000000,5720000,1230000,741000,NA,NA,1128,PROV_BEC_2017,IDFdk4,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,3.25469748100,0,0,0.00000000000,0,25.01681030000,0,0,0.00000000000,0,18.31242885000,0,0,0.00000000000,0,17.59475452000,0.00000000000,FD,FD100,,11.78500485,10,33,43.44443988,Williams Lake TSA,69742
217,CAR1-0001-MO1,CAR1_0001_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Pine,2013-06-16,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,426000.00000000000,5804000,1130000,821000,NA,NA,1156,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,10.20069413000,0,0,0.00000000000,0,775.52111940000,0,0,0.00000000000,0,62.82292577000,0,0,0.00000000000,0,51.22103404000,0.00000000000,PL,PL100,,8.149145831,14.26,109.2,120.2848986,Williams Lake TSA,73430
218,CAR1-0001-MO1,CAR1_0001_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Pine,2013-06-16,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,426000.00000000000,5804000,1130000,821000,NA,NA,1156,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,9.16445035500,0,0,0.00000000000,0,375.25215460000,0,0,0.00000000000,0,59.86082034000,0,0,0.00000000000,0,51.22103404000,0.00000000000,PL,PL100,,8.149145831,14.26,109.2,120.2848986,Williams Lake TSA,73431
219,CAR1-0001-MO1,CAR1_0001_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Pine,2013-06-16,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,426000.00000000000,5804000,1130000,821000,NA,NA,1156,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,8.71049934600,0,0,0.00000000000,0,275.18491330000,0,0,0.00000000000,0,57.93532474000,0,0,0.00000000000,0,51.22103404000,0.00000000000,PL,PL100,,8.149145831,14.26,109.2,120.2848986,Williams Lake TSA,73432
220,CAR1-0001-MO1,CAR1_0001_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,Y,Pine,2013-06-16,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,426000.00000000000,5804000,1130000,821000,NA,NA,1156,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,7.58126084600,0,0,0.00000000000,0,225.15129270000,0,0,0.00000000000,0,50.88805093000,0,0,0.00000000000,0,45.32221778000,0.00000000000,PL,PL100,,8.149145831,14.26,109.2,120.2848986,Williams Lake TSA,73433
221,CAR1-0006-MO1,CAR1_0006_CMI,0,2012,Y,N,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,Y,N,Pine,2013-06-19,2,0,5,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,446000.00000000000,5803000,1150000,821000,NA,NA,1065,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,0.37292201100,0,0,0.00000000000,0,200.13448240000,0,0,0.00000000000,0,0.87904464600,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,PL100,,17.1867967,4.3,10,16.92380328,Williams Lake TSA,73434
222,CAR1-0006-MO1,CAR1_0006_CMI,0,2012,Y,N,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,Y,N,Pine,2013-06-19,2,0,5,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,446000.00000000000,5803000,1150000,821000,NA,NA,1065,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,,,17.1867967,4.3,10,16.92380328,Williams Lake TSA,73435
223,CAR1-0006-MO1,CAR1_0006_CMI,0,2012,Y,N,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,Y,N,Pine,2013-06-19,2,0,5,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,446000.00000000000,5803000,1150000,821000,NA,NA,1065,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,,,17.1867967,4.3,10,16.92380328,Williams Lake TSA,73436
224,CAR1-0006-MO1,CAR1_0006_CMI,0,2012,Y,N,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,Y,N,Pine,2013-06-19,2,0,5,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,446000.00000000000,5803000,1150000,821000,NA,NA,1065,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,,,17.1867967,4.3,10,16.92380328,Williams Lake TSA,73437
225,CAR1-0006-MR1,CAR1_0006_CMI,1,2017,N,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,Y,N,Pine,2018-06-26,2,5,5,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,446000.00000000000,5803000,1150000,821000,NA,NA,1065,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,2.37051078900,0,0,0.00000000000,0,700.47068850000,0,0,0.00000000000,0,6.43858316400,0,0,0.00000000000,0,0.24239719700,0.00000000000,PL,PL100,,17.1867967,6.3,15,21.92380328,Williams Lake TSA,73438
226,CAR1-0006-MR1,CAR1_0006_CMI,1,2017,N,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,Y,N,Pine,2018-06-26,2,5,5,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,446000.00000000000,5803000,1150000,821000,NA,NA,1065,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,1.29166981000,0,0,0.00000000000,0,200.13448240000,0,0,0.00000000000,0,4.34145167800,0,0,0.00000000000,0,0.24239719700,0.00000000000,PL,PL100,,17.1867967,6.3,15,21.92380328,Williams Lake TSA,73439
227,CAR1-0006-MR1,CAR1_0006_CMI,1,2017,N,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,Y,N,Pine,2018-06-26,2,5,5,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,446000.00000000000,5803000,1150000,821000,NA,NA,1065,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,,,17.1867967,6.3,15,21.92380328,Williams Lake TSA,73440
228,CAR1-0006-MR1,CAR1_0006_CMI,1,2017,N,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,Y,N,Pine,2018-06-26,2,5,5,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,446000.00000000000,5803000,1150000,821000,NA,NA,1065,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,PL,,,17.1867967,6.3,15,21.92380328,Williams Lake TSA,73441
229,CAR1-0011-MO1,CAR1_0011_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Other,2013-06-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,466000.00000000000,5803000,1170000,821000,NA,NA,1088,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73442
230,CAR1-0011-MO1,CAR1_0011_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Other,2013-06-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,466000.00000000000,5803000,1170000,821000,NA,NA,1088,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73443
231,CAR1-0011-MO1,CAR1_0011_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Other,2013-06-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,466000.00000000000,5803000,1170000,821000,NA,NA,1088,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73444
232,CAR1-0011-MO1,CAR1_0011_CMI,0,2012,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Other,2013-06-15,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,466000.00000000000,5803000,1170000,821000,NA,NA,1088,PROV_BEC_2017,SBPSxc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73445
233,CAR1-0021-MO1,CAR1_0021_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Other,2013-09-13,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,506000.00000000000,5801000,1210000,821000,NA,NA,1209,PROV_BEC_2017,SBPSdc,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73446
234,CAR1-0021-MO1,CAR1_0021_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Other,2013-09-13,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,506000.00000000000,5801000,1210000,821000,NA,NA,1209,PROV_BEC_2017,SBPSdc,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73447
235,CAR1-0021-MO1,CAR1_0021_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Other,2013-09-13,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,506000.00000000000,5801000,1210000,821000,NA,NA,1209,PROV_BEC_2017,SBPSdc,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73448
236,CAR1-0021-MO1,CAR1_0021_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBPS,N,N,Other,2013-09-13,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,506000.00000000000,5801000,1210000,821000,NA,NA,1209,PROV_BEC_2017,SBPSdc,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0,0,0.00000000000,0,0.00000000000,0.00000000000,,,,NA,NA,NA,NA,Williams Lake TSA,73449
237,CAR1-0026-MO1,CAR1_0026_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Spruce,2013-08-21,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,526000.00000000000,5800000,1230000,821000,NA,NA,970,PROV_BEC_2017,IDFdk3,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,12.73638697000,0,0,0.00000000000,0,275.18491330000,0,0,0.00000000000,0,120.67612920000,0,0,0.00000000000,0,99.78210133000,0.00000000000,SX,S81AC19,,18.52148438,29,97.8823173,108.0201996,Williams Lake TSA,73450
238,CAR1-0026-MO1,CAR1_0026_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Spruce,2013-08-21,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,526000.00000000000,5800000,1230000,821000,NA,NA,970,PROV_BEC_2017,IDFdk3,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,12.58423165000,0,0,0.00000000000,0,175.11767210000,0,0,0.00000000000,0,120.39937710000,0,0,0.00000000000,0,99.78210133000,0.00000000000,SX,S81AC19,,18.52148438,29,97.8823173,108.0201996,Williams Lake TSA,73451
239,CAR1-0026-MO1,CAR1_0026_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Spruce,2013-08-21,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,526000.00000000000,5800000,1230000,821000,NA,NA,970,PROV_BEC_2017,IDFdk3,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,11.87522792000,0,0,0.00000000000,0,100.06724120000,0,0,0.00000000000,0,117.90609370000,0,0,0.00000000000,0,99.24621264000,0.00000000000,SX,S84AC16,,18.52148438,29,97.8823173,108.0201996,Williams Lake TSA,73452
240,CAR1-0026-MO1,CAR1_0026_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Spruce,2013-08-21,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,526000.00000000000,5800000,1230000,821000,NA,NA,970,PROV_BEC_2017,IDFdk3,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,11.37223511000,0,0,0.00000000000,0,75.05043091000,0,0,0.00000000000,0,115.48956870000,0,0,0.00000000000,0,97.66771652000,0.00000000000,SX,S88AC12,,18.52148438,29,97.8823173,108.0201996,Williams Lake TSA,73453
241,CAR1-0031-MO1,CAR1_0031_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Douglas-Fir,2013-08-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,546000.00000000000,5799000,1250000,821000,NA,NA,636,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,24.12339750000,0,0,16.41186937000,0,375.25215460000,0,0,450.30258550000,0,206.94229100000,0,0,50.17137488000,0,193.09626060000,12.74185834000,FD,FD100,,14.50524902,25.5,137.25,148.1533535,Williams Lake TSA,73454
242,CAR1-0031-MO1,CAR1_0031_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Douglas-Fir,2013-08-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,546000.00000000000,5799000,1250000,821000,NA,NA,636,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,7.50000000000,23.94978639000,0,0,16.23825826000,0,275.18491330000,0,0,350.23534430000,0,206.59967080000,0,0,49.72219853000,0,193.09626060000,12.74185834000,FD,FD100,,14.50524902,25.5,137.25,148.1533535,Williams Lake TSA,73455
243,CAR1-0031-MO1,CAR1_0031_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Douglas-Fir,2013-08-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,546000.00000000000,5799000,1250000,821000,NA,NA,636,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,12.50000000000,23.94978639000,0,0,14.75232713000,0,275.18491330000,0,0,150.10086180000,0,206.59967080000,0,0,45.93182816000,0,193.09626060000,12.74185834000,FD,FD100,,14.50524902,25.5,137.25,148.1533535,Williams Lake TSA,73456
244,CAR1-0031-MO1,CAR1_0031_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,IDF,N,Y,Douglas-Fir,2013-08-25,1,0,0,NA,1,62-C,Crown - Forest Management Unit (TSA),A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,546000.00000000000,5799000,1250000,821000,NA,NA,636,PROV_BEC_2017,IDFxm,F,0.04000000000,C,NA,NA,11.28379167000,NA,17.50000000000,23.94978639000,0,0,13.62982795000,0,275.18491330000,0,0,100.06724120000,0,206.59967080000,0,0,40.62527678000,0,193.09626060000,9.53603819300,FD,FD100,,14.50524902,25.5,137.25,148.1533535,Williams Lake TSA,73457
245,CAR1-0041-MO1,CAR1_0041_CMI,0,2013,Y,Y,29,29,TSA29_WilliamsLake,CMI,GRID,SBS,N,Y,Poplar,2013-09-09,1,0,0,NA,1,79-B,Crown - Community Forest,A,20 X 20,-67.48872596690,0.00000000000,NFI,N,DGPS,10,586000.00000000000,5797000,1290000,821000,NA,NA,1101,PROV_BEC_2017,SBSdw1,F,0.04000000000,C,NA,NA,11.28379167000,NA,4.00000000000,34.65661703000,0,0,0.00000000000,0,275.18491330000,0,0,0.00000000000,0,339.73557290000,0,0,0.00000000000,0,286.75559900000,0.00000000000,AC,AC83SX17,,27.11484375,36.8,103.0736842,105.0736842,Williams Lake TSA,73458
